"name","year","kilom","fuel","trans","owner","mileage","engine","power","seats","pricedol"
"Hyundai Verna 1,6 SX CRDI (O) AT","2014","40000","Diesel","Automatic","First","22.32","1582","126.32","5","73500"
"Hyundai Verna 1,6 SX","2012","80000","Diesel","Manual","First","22.32","1582","126.32","5","73500"
"Hyundai Verna 1,6 SX CRDi (O)","2012","75200","Diesel","Manual","First","22.32","1582","126.32","5","73500"
"Hyundai Verna 1,6 SX","2012","83678","Diesel","Manual","First","22.32","1582","126.32","5","77000"
"Hyundai Verna 1,6 CRDi EX AT","2013","66000","Diesel","Automatic","First","22.32","1582","126.3","5","79800"
"Hyundai Verna 1,6 SX","2014","62000","Diesel","Manual","First","22.32","1582","126.32","5","79800"
"Hyundai Verna 1,6 SX","2013","85350","Diesel","Manual","Second","22.32","1582","126.32","5","79800"
"Hyundai Verna 1,6 SX","2012","65900","Diesel","Manual","First","22.32","1582","126.32","5","80500"
"Hyundai Verna 1,6 SX CRDi (O)","2014","58000","Diesel","Manual","First","22.32","1582","126.32","5","80500"
"Hyundai Verna 1,6 SX CRDi (O)","2012","72000","Diesel","Manual","Second","22.32","1582","126.32","5","81200"
"Hyundai Verna 1,6 SX CRDi (O)","2013","69573","Diesel","Manual","Second","22.32","1582","126.32","5","81900"
"Hyundai Verna 1,6 SX CRDi (O)","2012","89000","Diesel","Manual","First","22.32","1582","126.32","5","84000"
"Hyundai Verna 1,6 SX","2012","65000","Diesel","Manual","First","22.32","1582","126.32","5","86800"
"Hyundai Verna 1,6 SX","2015","60519","Diesel","Manual","First","22.32","1582","126.32","5","87360"
"Hyundai Verna 1,6 SX","2012","67000","Diesel","Manual","First","22.32","1582","126.32","5","87500"
"Hyundai Verna 1,6 SX CRDi (O)","2012","45000","Diesel","Manual","First","22.32","1582","126.32","5","87500"
"Hyundai Verna 1,6 SX CRDi (O)","2012","52000","Diesel","Manual","First","22.32","1582","126.32","5","91000"
"Hyundai Verna 1,6 SX","2012","65254","Diesel","Manual","First","22.32","1582","126.32","5","91700"
"Hyundai Verna 1,6 CRDi EX MT","2016","37451","Diesel","Manual","First","22.32","1582","126.3","5","92960"
"Hyundai Verna 1,6 SX CRDi (O)","2013","48158","Diesel","Manual","First","22.32","1582","126.32","5","93800"
"Hyundai Verna 1,6 CRDi EX AT","2013","114000","Diesel","Automatic","First","22.32","1582","126.3","5","94500"
"Hyundai Verna 1,6 SX","2014","63003","Diesel","Manual","First","22.32","1582","126.32","5","94500"
"Hyundai Verna 1,6 SX","2014","95000","Diesel","Manual","Second","22.32","1582","126.32","5","96600"
"Hyundai Verna 1,6 SX","2014","83558","Diesel","Manual","First","22.32","1582","126.32","5","97720"
"Hyundai Verna 1,6 SX CRDi (O)","2015","72996","Diesel","Manual","First","22.32","1582","126.32","5","99540"
"Hyundai Verna 1,6 SX","2014","39791","Diesel","Manual","First","22.32","1582","126.32","5","104860"
"Hyundai Verna 1,6 SX CRDI (O) AT","2018","75000","Diesel","Automatic","First","22.32","1582","126.32","5","108500"
"Hyundai Verna 1,6 SX CRDI (O) AT","2014","57539","Diesel","Automatic","First","22.32","1582","126.32","5","108500"
"Hyundai Verna 1,6 SX CRDi (O)","2016","16159","Diesel","Manual","First","22.32","1582","126.32","5","109620"
"Hyundai Verna 1,6 SX CRDI (O) AT","2014","97000","Diesel","Automatic","First","22.32","1582","126.32","5","112000"
"Hyundai Verna 1,6 SX CRDI (O) AT","2016","44875","Diesel","Automatic","Second","22.32","1582","126.32","5","112140"
"Hyundai Verna 1,6 SX CRDI (O) AT","2019","77240","Diesel","Automatic","First","22.32","1582","126.32","5","116340"
"Hyundai Verna 1,6 CRDI","2016","37882","Diesel","Manual","First","22.32","1582","126.3","5","128660"
"Hyundai Elantra 1,6 SX","2013","170000","Diesel","Manual","First","22.54","1582","126.2","5","105000"
"Hyundai Elantra CRDi SX","2013","42000","Diesel","Manual","First","22.7","1582","126.24","5","81900"
"Hyundai Elantra CRDi SX","2012","98008","Diesel","Manual","First","22.7","1582","126.24","5","87500"
"Hyundai Elantra CRDi SX AT","2013","71000","Diesel","Automatic","First","22.7","1582","126.2","5","95200"
"Hyundai Elantra CRDi SX","2013","40000","Diesel","Manual","Second","22.7","1582","126.24","5","97300"
"Hyundai Elantra CRDi SX","2014","45000","Diesel","Manual","First","22.7","1582","126.24","5","98000"
"Hyundai Elantra CRDi SX","2012","36000","Diesel","Manual","Second","22.7","1582","126.24","5","105000"
"Hyundai Elantra CRDi S","2015","65000","Diesel","Manual","First","22.7","1582","126.2","5","108500"
"Hyundai Elantra CRDi SX","2015","53615","Diesel","Manual","First","22.7","1582","126.24","5","118160"
"Hyundai Elantra CRDi SX","2012","125928","Diesel","Manual","First","22.7","1582","126.24","5","126000"
"Hyundai Elantra CRDi SX","2018","35000","Diesel","Manual","First","22.7","1582","126.2","5","210000"
"Hyundai Elantra CRDi SX","2019","41871","Diesel","Manual","First","22.7","1582","126.2","5","217980"
"Hyundai Verna 1,6 CRDi S","2015","85000","Diesel","Manual","First","23.9","1582","126.2","5","88200"
"Hyundai Verna 1,6 CRDi SX","2015","62542","Diesel","Manual","Second","23.9","1582","126.2","5","91000"
"Hyundai Verna 1,6 CRDi S","2015","57000","Diesel","Manual","First","23.9","1582","126.2","5","92400"
"Hyundai Verna 1,6 CRDi SX","2015","60000","Diesel","Manual","First","23.9","1582","126.2","5","97860"
"Hyundai Verna 1,6 CRDi SX","2017","25000","Diesel","Manual","First","23.9","1582","126.2","5","121100"
"Hyundai Verna 1,6 CRDi S","2016","31000","Diesel","Manual","First","23.9","1582","126.2","5","126000"
"Hyundai Verna 1,6 CRDi SX","2017","38056","Diesel","Manual","First","23.9","1582","126.2","5","149800"
"Hyundai Verna 1,6 CRDI SX Option","2019","30529","Diesel","Manual","First","23.9","1582","126.2","5","199920"
"Maruti SX4 ZXI AT Leather","2009","77652","Petrol","Automatic","First","12.6","1586","103.2","5","39900"
"Maruti SX4 Vxi BSIII","2007","68553","Petrol","Manual","Second","15","1586","104.68","5","21000"
"Maruti SX4 Zxi BSIII","2007","62493","Petrol","Manual","First","15","1586","104.68","5","25200"
"Maruti SX4 Zxi BSIII","2009","63274","Petrol","Manual","Second","15","1586","104.68","5","27860"
"Maruti SX4 Vxi BSIII","2008","62000","Petrol","Manual","Second","15","1586","104.68","5","29540"
"Maruti SX4 Vxi BSIII","2007","76000","Petrol","Manual","Second","15","1586","104.68","5","30100"
"Maruti SX4 ZXI MT BSIV","2010","72000","Petrol","Manual","First","15.5","1586","103.3","5","33600"
"Maruti SX4 Vxi BSIV","2010","47500","Petrol","Manual","First","15.5","1586","103.3","5","34300"
"Maruti SX4 Vxi BSIV","2011","52000","Petrol","Manual","First","15.5","1586","103.3","5","36400"
"Maruti SX4 ZXI MT BSIV","2010","63067","Petrol","Manual","Second","15.5","1586","103.3","5","37800"
"Maruti SX4 Vxi BSIV","2009","92000","Petrol","Manual","First","15.5","1586","103.3","5","37800"
"Maruti SX4 ZXI MT BSIV","2011","79940","Petrol","Manual","First","15.5","1586","103.3","5","38920"
"Maruti SX4 Vxi BSIV","2010","69918","Petrol","Manual","First","15.5","1586","103.3","5","39620"
"Maruti SX4 ZXI MT BSIV","2012","51800","Petrol","Manual","First","15.5","1586","103.3","5","54600"
"Maruti SX4 ZXI MT BSIV","2013","84360","Petrol","Manual","First","15.5","1586","103.3","5","57680"
"Maruti SX4 ZXI MT BSIV","2013","66012","Petrol","Manual","First","15.5","1586","103.3","5","58100"
"Maruti SX4 Zxi with Leather BSIII","2010","87000","Petrol","Manual","First","15.6","1586","104.68","5","39200"
"Maruti SX4 Zxi with Leather BSIII","2008","77325","Petrol","Manual","First","15.6","1586","104.68","5","49140"
"Maruti SX4 Vxi BSIV","2010","66000","Petrol","Manual","Second","16.51","1586","103.2","5","34440"
"Maruti SX4 ZXI MT BSIV","2008","85000","Petrol","Manual","First","16.51","1586","103.2","5","35000"
"Maruti SX4 Green Vxi (CNG)","2012","82069","CNG","Manual","First","21.4","1586","103.3","5","37100"
"Maruti SX4 Green Vxi (CNG)","2014","53000","CNG","Manual","First","22.1","1586","85.7","5","45640"
"Maruti SX4 Green Vxi (CNG)","2015","61000","CNG","Manual","First","22.1","1586","85.7","5","54460"
"Maruti Baleno Vxi","2005","70000","Petrol","Manual","First","0","1590","","5","18200"
"Maruti Baleno LXI","2006","155000","Petrol","Manual","Third","15.4","1590","94","5","11900"
"Maruti Baleno Vxi - BSIII","2006","146000","Petrol","Manual","Second","15.4","1590","94","5","14700"
"Maruti Baleno LXI","2005","92450","Petrol","Manual","First","15.4","1590","94","5","16800"
"Maruti Baleno LXI - BSIII","2006","70362","Petrol","Manual","Second","15.4","1590","","5","25340"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2016","22982","Petrol","Automatic","First","13","1591","121.3","5","153300"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2016","27000","Petrol","Automatic","First","13","1591","121.3","5","160300"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2016","28000","Petrol","Automatic","First","13","1591","121.3","5","165900"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2018","32854","Petrol","Automatic","First","13","1591","121.3","5","176400"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2017","25000","Petrol","Automatic","First","13","1591","121.3","5","178500"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2017","21363","Petrol","Automatic","First","13","1591","121.3","5","188860"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2017","29952","Petrol","Automatic","First","13","1591","121.3","5","192780"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2018","32434","Petrol","Automatic","First","13","1591","121.3","5","200900"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2018","23875","Petrol","Automatic","First","13","1591","121.3","5","201040"
"Hyundai Creta 1,6 SX Plus Petrol Automatic","2018","32807","Petrol","Automatic","First","13","1591","121.3","5","206640"
"Hyundai Creta 1,6 VTVT S","2015","27057","Petrol","Manual","Second","15.29","1591","121.3","5","114100"
"Hyundai Creta 1,6 VTVT S","2016","36855","Petrol","Manual","Second","15.29","1591","121.3","5","122780"
"Hyundai Creta 1,6 VTVT S","2015","48200","Petrol","Manual","First","15.29","1591","121.3","5","126000"
"Hyundai Creta 1,6 VTVT S","2016","47016","Petrol","Manual","First","15.29","1591","121.3","5","132020"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2015","26000","Petrol","Manual","First","15.29","1591","121.3","5","133000"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2016","68000","Petrol","Manual","First","15.29","1591","121.3","5","137900"
"Hyundai Creta 1,6 VTVT E Plus","2017","26246","Petrol","Manual","First","15.29","1591","121.3","5","150500"
"Hyundai Creta 1,6 VTVT S","2016","40000","Petrol","Manual","First","15.29","1591","121.3","5","161000"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2017","17702","Petrol","Manual","First","15.29","1591","121.3","5","167160"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2017","23163","Petrol","Manual","First","15.29","1591","121.3","5","168420"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2017","36458","Petrol","Manual","First","15.29","1591","121.3","5","172760"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2017","15731","Petrol","Manual","First","15.29","1591","121.3","5","174860"
"Hyundai Creta 1,6 VTVT S","2016","26000","Petrol","Manual","First","15.29","1591","121.3","5","175000"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2017","38271","Petrol","Manual","First","15.29","1591","121.3","5","175420"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2018","2500","Petrol","Manual","First","15.29","1591","121.3","5","178500"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2017","19623","Petrol","Manual","First","15.29","1591","121.3","5","183680"
"Hyundai Creta 1,6 SX Plus Dual Tone Petrol","2019","8587","Petrol","Manual","First","15.29","1591","121.3","5","189840"
"Hyundai Verna 1,6 SX VTVT AT","2014","48656","Petrol","Automatic","First","15.74","1591","121.3","5","77000"
"Hyundai Verna 1,6 SX VTVT AT","2014","34200","Petrol","Automatic","First","15.74","1591","121.3","5","91000"
"Hyundai Verna 1,6 SX VTVT AT","2014","45000","Petrol","Automatic","First","15.74","1591","121.3","5","105000"
"Hyundai Creta 1,6 SX","2016","69434","Petrol","Manual","First","15.8","1591","121.3","5","112000"
"Hyundai Creta 1,6 SX","2016","69000","Petrol","Manual","First","15.8","1591","121.3","5","135800"
"Hyundai Creta 1,6 SX Option","2016","29477","Petrol","Manual","First","15.8","1591","121.3","5","143500"
"Hyundai Creta 1,6 SX","2016","21000","Petrol","Manual","First","15.8","1591","121.3","5","152600"
"Hyundai Creta 1,6 SX Option","2016","24347","Petrol","Manual","First","15.8","1591","121.3","5","154000"
"Hyundai Creta 1,6 SX Option","2017","47183","Petrol","Manual","Second","15.8","1591","121.3","5","158340"
"Hyundai Creta 1,6 SX","2018","17665","Petrol","Manual","First","15.8","1591","121.3","5","164920"
"Hyundai Creta 1,6 SX Option","2018","53322","Petrol","Manual","First","15.8","1591","121.3","5","169820"
"Hyundai Creta 1,6 SX","2018","9900","Petrol","Manual","First","15.8","1591","121.3","5","184800"
"Hyundai Creta 1,6 SX Option Executive","2018","44383","Petrol","Manual","First","15.8","1591","121.3","5","185500"
"Hyundai Verna VTVT 1,6 AT SX Plus","2012","75059","Petrol","Automatic","First","17","1591","121.3","5","59500"
"Hyundai Verna VTVT 1,6 SX Option","2013","57478","Petrol","Manual","Second","17","1591","121.3","5","73500"
"Hyundai Verna VTVT 1,6 AT EX","2013","37086","Petrol","Automatic","First","17","1591","121.3","5","76160"
"Hyundai Verna VTVT 1,6 SX","2012","32542","Petrol","Manual","First","17","1591","121.3","5","80780"
"Hyundai Verna VTVT 1,6 AT SX Option","2015","40600","Petrol","Automatic","First","17","1591","121.3","5","100800"
"Hyundai Verna VTVT 1,6 SX","2014","46676","Petrol","Manual","First","17","1591","121.3","5","108500"
"Hyundai Verna VTVT 1,6 SX Option","2016","52378","Petrol","Manual","First","17","1591","121.3","5","111580"
"Hyundai Verna VTVT 1,6 SX","2018","5000","Petrol","Manual","First","17","1591","121.3","5","121800"
"Hyundai Verna VTVT 1,6 AT SX Plus","2019","12645","Petrol","Automatic","First","17","1591","121.3","5","161000"
"Hyundai Verna VTVT 1,6 SX Option","2019","12336","Petrol","Manual","First","17","1591","121.3","5","166320"
"Hyundai Verna VTVT 1,6 AT SX Option","2018","8000","Petrol","Automatic","First","17","1591","121.3","5","179900"
"Hyundai Verna 1,6 VTVT","2011","36226","Petrol","Manual","First","17.01","1591","121.3","5","41300"
"Hyundai Verna 1,6 VTVT","2011","68000","Petrol","Manual","First","17.01","1591","121.3","5","51800"
"Hyundai Verna 1,6 SX VTVT","2011","58000","Petrol","Manual","Second","17.01","1591","121.3","5","56000"
"Hyundai Verna 1,6 EX VTVT","2012","14800","Petrol","Manual","First","17.01","1591","121.3","5","61600"
"Hyundai Verna 1,6 EX VTVT","2014","58000","Petrol","Manual","First","17.01","1591","121.3","5","64260"
"Hyundai Verna 1,6 VTVT","2013","70000","Petrol","Manual","First","17.01","1591","121.3","5","66500"
"Hyundai Verna 1,6 SX VTVT","2011","49768","Petrol","Manual","Second","17.01","1591","121.3","5","69300"
"Hyundai Verna 1,6 SX VTVT","2013","41500","Petrol","Manual","Second","17.01","1591","121.3","5","70000"
"Hyundai Verna 1,6 SX VTVT","2014","48000","Petrol","Manual","Second","17.01","1591","121.3","5","72800"
"Hyundai Verna 1,6 VTVT","2013","34620","Petrol","Manual","Second","17.01","1591","121.3","5","74900"
"Hyundai Verna 1,6 VTVT","2012","73000","Petrol","Manual","First","17.01","1591","121.3","5","77000"
"Hyundai Verna 1,6 SX VTVT","2014","9000","Petrol","Manual","Second","17.01","1591","121.3","5","77000"
"Hyundai Verna 1,6 SX VTVT","2014","67000","Petrol","Manual","First","17.01","1591","121.3","5","78400"
"Hyundai Verna 1,6 SX VTVT","2014","9200","Petrol","Manual","First","17.01","1591","121.3","5","80500"
"Hyundai Verna 1,6 SX VTVT","2014","11000","Petrol","Manual","First","17.01","1591","121.3","5","83300"
"Hyundai Verna 1,6 VTVT EX AT","2013","24000","Petrol","Automatic","First","17.01","1591","121.4","5","83300"
"Hyundai Verna 1,6 SX VTVT","2014","11000","Petrol","Manual","First","17.01","1591","121.3","5","85400"
"Hyundai Verna 1,6 VTVT","2012","24000","Petrol","Manual","Second","17.01","1591","121.3","5","86800"
"Hyundai Verna 1,6 SX VTVT","2016","52001","Petrol","Manual","First","17.01","1591","121.3","5","90300"
"Hyundai Verna 1,6 SX VTVT","2016","51000","Petrol","Manual","First","17.01","1591","121.3","5","91000"
"Hyundai Verna 1,6 VTVT EX AT","2014","35642","Petrol","Automatic","First","17.01","1591","121.4","5","93660"
"Hyundai Verna 1,6 SX VTVT","2014","45000","Petrol","Manual","Second","17.01","1591","121.3","5","94500"
"Hyundai Verna 1,6 SX VTVT","2016","35000","Petrol","Manual","First","17.01","1591","121.3","5","103600"
"Hyundai Verna 1,6 VTVT S","2015","89000","Petrol","Manual","First","17.01","1591","121.3","5","105000"
"Hyundai Verna 1,6 VTVT","2017","37688","Petrol","Manual","First","17.01","1591","121.3","5","110320"
"Hyundai Verna 1,6 SX VTVT","2017","41534","Petrol","Manual","First","17.01","1591","121.3","5","111860"
"Hyundai Verna 1,6 VTVT AT SX","2018","33858","Petrol","Automatic","First","17.01","1591","121.3","5","126420"
"Hyundai Verna 1,6 SX VTVT","2019","6028","Petrol","Manual","First","17.01","1591","121.3","5","161560"
"Hyundai Verna 1,6 SX VTVT (O)","2011","61600","Petrol","Manual","First","17.1","1591","121.3","5","58800"
"Hyundai Verna 1,6 SX VTVT (O)","2012","54308","Petrol","Manual","First","17.1","1591","121.3","5","59920"
"Hyundai Verna 1,6 SX VTVT (O)","2013","35000","Petrol","Manual","First","17.1","1591","121.3","5","63000"
"Hyundai Verna 1,6 SX VTVT (O)","2013","49000","Petrol","Manual","First","17.1","1591","121.3","5","63000"
"Hyundai Verna 1,6 SX VTVT (O)","2013","21107","Petrol","Manual","First","17.1","1591","121.3","5","73500"
"Hyundai Verna 1,6 SX VTVT (O)","2013","52000","Petrol","Manual","First","17.1","1591","121.3","5","73500"
